trans_id	gene_id	locus	Prod_name	Pfam	KeggEC	GO	KeggPathways	sigP3	sigP4	TmHMM	TopKeggBlast
B9J08_003158T0	B9J08_003158	B9J08_003158	 name="hypothetical protein" 	PF12348.3|CLASP_N[CLASP N terminal]	.	GO:0051233;GO:0044732;GO:0005635;GO:0005875;GO:0032932;GO:0090307;GO:0005829;GO:0005876	.	.	.	.	.
B9J08_003159T0	B9J08_003159	B9J08_003159	 name="protein STE12" 	PF02200.11|STE[STE like transcription factor]	.	GO:0007124;GO:0003677;GO:0036170;GO:0009267;GO:1900436;GO:1900231;GO:0001403;GO:0020012;GO:0044114;GO:0003700;GO:1900445;GO:0005654;GO:0036180;GO:1990277;GO:0070786;GO:0031505;GO:0044011;GO:0007329;GO:0006012;GO:0046020;GO:0009405	.	.	.	.	.
B9J08_003161T0	B9J08_003161	B9J08_003161	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_003162T0	B9J08_003162	B9J08_003162	 name="hypothetical protein" 	PF05327.6|RRN3[RNA polymerase I specific transcription initiation factor RRN3]	.	GO:0001082;GO:0003677;GO:0001181;GO:0044271;GO:0034645;GO:0006356;GO:0005730;GO:0010467;GO:0044238;GO:0001042;GO:0001179	.	.	.	.	.
B9J08_003165T0	B9J08_003165	B9J08_003165	 name="hypothetical protein" 	PF00400.27|WD40[WD domain, G-beta repeat]	.	GO:0032258;GO:0000329;GO:0044805;GO:0030242;GO:0045324;GO:0034727;GO:0005768;GO:0043130;GO:0080025;GO:0005829;GO:0000407;GO:0070772;GO:0006624;GO:0016236	.	.	.	.	.
B9J08_003166T0	B9J08_003166	B9J08_003166	 name="hypothetical protein" 	PF12697.2|Abhydrolase_6[Alpha/beta hydrolase family]	.	.	.	.	.	.	.
B9J08_003167T0	B9J08_003167	B9J08_003167	 name="hypothetical protein" 	PF00171.17|Aldedh[Aldehyde dehydrogenase family]	EC:1.2.1.3[Aldehyde dehydrogenase (NAD(+)).]	EC:1.2.99.6;GO:0016620;GO:0031307;GO:0005811;GO:0047770;GO:0055114	ko00330[Arginine and proline metabolism];ko00640[Propanoate metabolism];ko00040[Pentose and glucuronate interconversions];ko00380[Tryptophan metabolism];ko00903[Limonene and pinene degradation];ko00310[Lysine degradation];ko00280[Valine, leucine and isoleucine degradation];ko00410[beta-Alanine metabolism];ko00620[Pyruvate metabolism];ko00625[Chloroalkane and chloroalkene degradation];ko00071[Fatty acid metabolism];ko00053[Ascorbate and aldarate metabolism];ko00561[Glycerolipid metabolism];ko00340[Histidine metabolism]	.	.	.	.
B9J08_003168T0	B9J08_003168	B9J08_003168	 name="hypothetical protein" 	PF00240.18|ubiquitin[Ubiquitin family];PF00443.24|UCH[Ubiquitin carboxyl-terminal hydrolase];PF13423.1|UCH_1[Ubiquitin carboxyl-terminal hydrolase]	EC:3.1.2.15[Ubiquitin thiolesterase.]	GO:0004843;GO:0005654;EC:2.4.2.29;GO:0005838;GO:0008479;GO:0006511;GO:0016579;GO:1901799	.	.	.	.	.
B9J08_003169T0	B9J08_003169	B9J08_003169	 name="hypothetical protein" 	PF07956.6|DUF1690[Protein of Unknown function (DUF1690)]	.	GO:0042407;GO:0031314;GO:0005758;GO:0044284;GO:0061617	.	.	.	.	.
B9J08_003170T0	B9J08_003170	B9J08_003170	 name="protein MGR2" 	PF10247.4|Romo1[Reactive mitochondrial oxygen species modulator 1]	.	GO:0005744;GO:0016021;GO:0005886;GO:0030150	.	.	.	TMH:2	.
B9J08_003171T0	B9J08_003171	B9J08_003171	 name="hypothetical protein" 	PF13483.1|Lactamase_B_3[Beta-lactamase superfamily domain];PF12706.2|Lactamase_B_2[Beta-lactamase superfamily domain]	.	EC:3.1.4.4;GO:0070292;GO:0008270;GO:0070291;GO:0070290;GO:0031305	.	.	.	.	.
B9J08_003172T0	B9J08_003172	B9J08_003172	 name="protein GCN20" 	PF00005.22|ABC_tran[ABC transporter];PF13304.1|AAA_21[AAA domain];PF12848.2|ABC_tran_2[ABC transporter]	.	GO:0016310;GO:0005524;GO:0016301;GO:0005829;EC:3.6.1.3;GO:0016887	.	.	.	.	.
B9J08_003173T0	B9J08_003173	B9J08_003173	 name="hypothetical protein" 	PF04791.11|LMBR1[LMBR1-like membrane protein]	.	GO:0005794;GO:0016021	.	.	.	TMH:7	.
B9J08_003174T0	B9J08_003174	B9J08_003174	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_003175T0	B9J08_003175	B9J08_003175	 name="hypothetical protein" 	PF10846.3|DUF2722[Protein of unknown function (DUF2722)]	.	.	.	.	.	.	.
B9J08_003176T0	B9J08_003176	B9J08_003176	 name="hypothetical protein" 	PF04925.10|SHQ1[SHQ1 protein]	.	GO:0005654;GO:0051082;GO:0005829;GO:0000493	.	.	.	.	.
B9J08_003177T0	B9J08_003177	B9J08_003177	 name="diphthamide biosynthesis protein 1" 	PF01866.12|Diphthamide_syn[Putative diphthamide synthesis protein]	.	GO:0017183;GO:0005737	.	.	.	.	.
B9J08_003178T0	B9J08_003178	B9J08_003178	 name="hypothetical protein" 	PF06419.6|COG6[Conserved oligomeric complex COG6]	.	GO:0032258;GO:0017119;GO:0006891	.	.	.	.	.
B9J08_003179T0	B9J08_003179	B9J08_003179	 name="hypothetical protein" 	.	.	GO:0003677;GO:0006950	.	.	.	.	.
B9J08_003180T0	B9J08_003180	B9J08_003180	 name="isocitrate dehydrogenase [NADP]%2C mitochondrial" 	TIGR00127[nadp_idh_euk: isocitrate dehydrogenase, NADP-dependent];PF00180.15|Iso_dh[Isocitrate/isopropylmalate dehydrogenase]	EC:1.1.1.42[Isocitrate dehydrogenase (NADP(+)).]	GO:0006099;GO:0004450;GO:0000287;GO:0006102;GO:0051287;EC:1.1.1.42	ko00480[Glutathione metabolism];ko04146[Peroxisome];ko00720[Carbon fixation pathways in prokaryotes]	.	.	.	.
B9J08_003181T0	B9J08_003181	B9J08_003181	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_003182T0	B9J08_003182	B9J08_003182	 name="hypothetical protein" 	.	.	GO:0003729;GO:0005634;GO:0005829;GO:0000993	.	.	.	.	.
B9J08_003183T0	B9J08_003183	B9J08_003183	 name="hypothetical protein" 	PF02935.11|COX7C[Cytochrome c oxidase subunit VIIc]	.	GO:1902600;GO:0004129;GO:0044464;GO:0016021;GO:0055114;EC:1.9.3.1	ko05016[Huntington's disease];ko04260[Cardiac muscle contraction];ko05010[Alzheimer's disease];ko05012[Parkinson's disease]	.	.	TMH:1	.
B9J08_003184T0	B9J08_003184	B9J08_003184	 name="hypothetical protein" 	PF00995.18|Sec1[Sec1 family]	.	GO:0006896;GO:0000329;GO:0005524;GO:0006904;GO:0042144;GO:0034727;GO:0035091;GO:0030897;GO:0006623;GO:0005829;GO:0051469;GO:0006897;GO:0035542;GO:0032889;GO:0033263	.	.	.	.	.
B9J08_003185T0	B9J08_003185	B9J08_003185	 name="acyl-CoA thioesterase II" 	PF02551.10|Acyl_CoA_thio[Acyl-CoA thioesterase];PF13622.1|4HBT_3[Thioesterase-like superfamily]	.	GO:0047617;EC:3.1.2.20;GO:0006637	.	.	.	.	.
B9J08_003186T0	B9J08_003186	B9J08_003186	 name="acyl-CoA thioesterase II" 	PF02551.10|Acyl_CoA_thio[Acyl-CoA thioesterase];PF13622.1|4HBT_3[Thioesterase-like superfamily]	.	GO:0047617;EC:3.1.2.20;GO:0006637	.	.	.	.	.
B9J08_003187T0	B9J08_003187	B9J08_003187	 name="acyl-CoA thioesterase II" 	PF02551.10|Acyl_CoA_thio[Acyl-CoA thioesterase];PF13622.1|4HBT_3[Thioesterase-like superfamily]	.	GO:0047617;EC:3.1.2.20;GO:0006637	.	.	.	.	.
B9J08_003188T0	B9J08_003188	B9J08_003188	 name="hypothetical protein" 	PF08058.6|NPCC[Nuclear pore complex component]	.	.	.	.	.	.	.
B9J08_003189T0	B9J08_003189	B9J08_003189	 name="hypothetical protein" 	PF02518.21|HATPase_c[Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase];PF08676.6|MutL_C[MutL C terminal dimerisation domain];PF13589.1|HATPase_c_3[Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase]	.	GO:0032390;GO:0000710;GO:0097587;GO:0007131;GO:0005524	.	.	.	.	.
B9J08_003190T0	B9J08_003190	B9J08_003190	 name="hypothetical protein" 	PF00153.22|Mito_carr[Mitochondrial carrier protein]	.	GO:0030974;GO:0071934;GO:0015234;GO:0031305	.	.	.	TMH:2	.
B9J08_003191T0	B9J08_003191	B9J08_003191	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_003192T0	B9J08_003192	B9J08_003192	 name="hypothetical protein" 	PF14226.1|DIOX_N[non-haem dioxygenase in morphine synthesis N-terminal];PF03171.15|2OG-FeII_Oxy[2OG-Fe(II) oxygenase superfamily]	.	EC:1.14.11.9;GO:0046872;GO:0055114;GO:0045486	.	.	.	.	.
B9J08_003193T0	B9J08_003193	B9J08_003193	 name="hypothetical protein" 	PF07928.7|Vps54[Vps54-like protein]	.	GO:0030476;GO:0006896;GO:0000938;GO:0005829;GO:0042147;GO:0005739	.	.	.	.	.
B9J08_003194T0	B9J08_003194	B9J08_003194	 name="hypothetical protein" 	PF12400.3|DUF3661[Vaculolar membrane protein]	.	GO:0000329;GO:0016021	.	.	.	TMH:5	.
B9J08_003195T0	B9J08_003195	B9J08_003195	 name="hypothetical protein" 	PF08550.5|DUF1752[Fungal protein of unknown function (DUF1752)]	.	GO:0000329;GO:0007039;GO:0005829;GO:0006109;GO:0061587;GO:0042149	.	.	.	.	.
B9J08_003196T0	B9J08_003196	B9J08_003196	 name="tRNA dimethylallyltransferase" 	PF13207.1|AAA_17[AAA domain];PF01715.12|IPPT[IPP transferase];PF13238.1|AAA_18[AAA domain];TIGR00174[miaA: tRNA dimethylallyltransferase];PF01745.11|IPT[Isopentenyl transferase]	EC:2.5.1.75[tRNA dimethylallyltransferase.]	GO:0003677;GO:0005524;GO:0006260;GO:0052381;GO:0000049;GO:0061587;GO:0032508;GO:0004003;GO:0005730;GO:0005829;GO:0006400;EC:2.5.1.75;GO:0005739	.	.	.	.	.
B9J08_003197T0	B9J08_003197	B9J08_003197	 name="hypothetical protein" 	PF13949.1|ALIX_LYPXL_bnd[ALIX V-shaped domain binding to HIV];PF03097.13|BRO1[BRO1-like domain]	.	GO:0044409;GO:0030435;GO:0005634;GO:0036244;GO:0044732;GO:0032153;GO:0001403;GO:1900430;GO:0005829;GO:0016485;GO:0071285;GO:0009405;GO:0036177	.	.	.	.	.
B9J08_003198T0	B9J08_003198	B9J08_003198	 name="hypothetical protein" 	PF13921.1|Myb_DNA-bind_6[Myb-like DNA-binding domain];PF00249.26|Myb_DNA-binding[Myb-like DNA-binding domain]	.	GO:0000350;GO:0003677;GO:0071006;GO:0000974	.	.	.	.	.
B9J08_003200T0	B9J08_003200	B9J08_003200	 name="hypothetical protein" 	PF13894.1|zf-C2H2_4[C2H2-type zinc finger];PF00096.21|zf-C2H2[Zinc finger, C2H2 type]	.	GO:0046872;GO:0001152;GO:0001002;GO:0000999	.	.	.	.	.
B9J08_003201T0	B9J08_003201	B9J08_003201	 name="hypothetical protein" 	PF11732.3|Thoc2[Transcription- and export-related complex subunit];PF11262.3|Tho2[Transcription factor/nuclear export subunit protein 2]	.	GO:0006406;GO:0000781;GO:0000446;GO:0006283;GO:0031124;GO:0003676;GO:0006368;GO:0000445;GO:0006310	ko03040[Spliceosome]	.	.	.	.
B9J08_003202T0	B9J08_003202	B9J08_003202	 name="hypothetical protein" 	PF07690.11|MFS_1[Major Facilitator Superfamily];PF00083.19|Sugar_tr[Sugar (and other) transporter]	.	GO:0055085;GO:0016021;GO:0022857	.	.	.	TMH:11	.
B9J08_003203T0	B9J08_003203	B9J08_003203	 name="hypothetical protein" 	PF02782.11|FGGY_C[FGGY family of carbohydrate kinases, C-terminal domain]	EC:2.7.1.17[Xylulokinase.]	GO:0046835;GO:0004856;EC:2.7.1.17;GO:0005634;GO:0005829;GO:0005998	.	.	.	.	.
B9J08_003204T0	B9J08_003204	B9J08_003204	 name="hypothetical protein" 	.	.	GO:0005739	.	.	.	.	.
B9J08_003205T0	B9J08_003205	B9J08_003205	 name="saccharopine dehydrogenase [NAD(+)%2C L-lysine-forming]" 	PF01262.16|AlaDh_PNT_C[Alanine dehydrogenase/PNT, C-terminal domain];PF05222.10|AlaDh_PNT_N[Alanine dehydrogenase/PNT, N-terminal domain]	EC:1.5.1.7[Saccharopine dehydrogenase (NAD(+), L-lysine-forming).]	GO:0004754;EC:1.5.1.7;GO:0003729;GO:0055114;GO:0005737;GO:0019878	ko00310[Lysine degradation]	.	.	.	.
B9J08_003206T0	B9J08_003206	B9J08_003206	 name="hypothetical protein" 	PF00400.27|WD40[WD domain, G-beta repeat]	.	GO:0016020;GO:0000466;GO:0000027;GO:0000463	.	.	.	.	.
B9J08_003207T0	B9J08_003207	B9J08_003207	 name="hypothetical protein" 	PF13371.1|TPR_9[Tetratricopeptide repeat];PF13374.1|TPR_10[Tetratricopeptide repeat];PF13181.1|TPR_8[Tetratricopeptide repeat];PF13414.1|TPR_11[TPR repeat];PF07719.12|TPR_2[Tetratricopeptide repeat];PF00515.23|TPR_1[Tetratricopeptide repeat];PF13424.1|TPR_12[Tetratricopeptide repeat];PF13174.1|TPR_6[Tetratricopeptide repeat];PF12895.2|Apc3[Anaphase-promoting complex, cyclosome, subunit 3];PF13176.1|TPR_7[Tetratricopeptide repeat]	.	GO:0045842;GO:0032297;GO:0031145;GO:0005829;GO:0016567;GO:0004842;GO:0005680	ko04113[Meiosis - yeast];ko04120[Ubiquitin mediated proteolysis];ko04111[Cell cycle - yeast];ko04914[Progesterone-mediated oocyte maturation];ko04114[Oocyte meiosis]	.	.	.	.
B9J08_003208T0	B9J08_003208	B9J08_003208	 name="hypothetical protein" 	PF00400.27|WD40[WD domain, G-beta repeat]	.	GO:0006810;GO:0000324;GO:0031090;GO:0019898;GO:0044446;GO:0034727;GO:0005768;GO:0080025;GO:0005794;GO:0000407	.	.	.	.	.
B9J08_003209T0	B9J08_003209	B9J08_003209	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_003210T0	B9J08_003210	B9J08_003210	 name="hypothetical protein" 	PF00806.14|PUF[Pumilio-family RNA binding repeat]	.	GO:0003729;GO:0008298;GO:0051646;GO:0000288;GO:0009060;GO:0007005;GO:0032473;GO:0005829	.	.	.	.	.
B9J08_003211T0	B9J08_003211	B9J08_003211	 name="hypothetical protein" 	PF01380.17|SIS[SIS domain]	.	GO:0030246;GO:0005975	.	.	.	.	.
B9J08_003212T0	B9J08_003212	B9J08_003212	 name="hypothetical protein" 	PF03542.11|Tuberin[Tuberin];PF02145.10|Rap_GAP[Rap/ran-GAP];PF11864.3|DUF3384[Domain of unknown function (DUF3384)]	.	GO:0043547;GO:0051056;GO:0005096	.	.	.	.	.
B9J08_003213T0	B9J08_003213	B9J08_003213	 name="hypothetical protein" 	PF00324.16|AA_permease[Amino acid permease];PF13520.1|AA_permease_2[Amino acid permease]	.	GO:0003333;GO:0016021;GO:0015171	.	.	.	TMH:12	.
B9J08_003214T0	B9J08_003214	B9J08_003214	 name="hypothetical protein" 	PF06101.6|DUF946[Plant protein of unknown function (DUF946)]	.	.	.	.	.	.	.
B9J08_003215T0	B9J08_003215	B9J08_003215	 name="NADH-cytochrome b5 reductase 1" 	PF00970.19|FAD_binding_6[Oxidoreductase FAD-binding domain];PF00175.16|NAD_binding_1[Oxidoreductase NAD-binding domain]	EC:1.6.2.2[Cytochrome-b5 reductase.]	GO:0016021;EC:1.6.2.2;GO:0005789;GO:0005741;GO:0055114;GO:0005886;GO:0004128	.	.	.	TMH:1	.
B9J08_003216T0	B9J08_003216	B9J08_003216	 name="hypothetical protein" 	PF10637.4|Ofd1_CTDD[Oxoglutarate and iron-dependent oxygenase degradation C-term];PF03171.15|2OG-FeII_Oxy[2OG-Fe(II) oxygenase superfamily];PF13640.1|2OG-FeII_Oxy_3[2OG-Fe(II) oxygenase superfamily]	.	GO:0008143;GO:0006415;GO:0005506;GO:0000288;GO:0055114;GO:0031418;GO:0031543;GO:0006449;GO:0016740;GO:0018188	.	.	.	.	.
B9J08_003217T0	B9J08_003217	B9J08_003217	 name="hypothetical protein" 	PF01842.20|ACT[ACT domain];PF00696.23|AA_kinase[Amino acid kinase family]	EC:2.7.2.4[Aspartate kinase.]	GO:0016310;GO:0016597;GO:0009088;EC:2.7.2.4;GO:0004072;GO:0009089;GO:0005829;GO:0009090;GO:0009086	ko00270[Cysteine and methionine metabolism];ko00300[Lysine biosynthesis]	.	.	.	.
B9J08_003218T0	B9J08_003218	B9J08_003218	 name="hypothetical protein" 	PF03114.13|BAR[BAR domain];PF10455.4|BAR_2[Bin/amphiphysin/Rvs domain for vesicular trafficking]	.	GO:0030173;GO:0007033;GO:0006897;GO:0030950	.	.	.	.	.
B9J08_003219T0	B9J08_003219	B9J08_003219	 name="hypothetical protein" 	PF00155.16|Aminotran_1_2[Aminotransferase class I and II]	EC:2.6.1.28[Tryptophan--phenylpyruvate transaminase.];EC:2.6.1.58[Phenylalanine(histidine) transaminase.]	EC:2.6.1.57;GO:0009072;GO:0005634;GO:0009058;GO:0008793;GO:0030170;GO:0005737	ko00360[Phenylalanine metabolism];ko00400[Phenylalanine, tyrosine and tryptophan biosynthesis];ko00960[Tropane, piperidine and pyridine alkaloid biosynthesis]	.	.	.	.
B9J08_003220T0	B9J08_003220	B9J08_003220	 name="hypothetical protein" 	PF03953.12|Tubulin_C[Tubulin C-terminal domain];PF10644.4|Misat_Tub_SegII[Misato Segment II tubulin-like domain];PF00091.20|Tubulin[Tubulin/FtsZ family, GTPase domain]	.	GO:0030472;GO:0005824;GO:0005634;GO:0005874;GO:0005200;GO:0007020;GO:0003924;GO:0005822;GO:0005525;GO:0031122;GO:0000928	.	.	.	.	.
B9J08_003223T0	B9J08_003223	B9J08_003223	 name="hypothetical protein" 	.	.	.	.	.	.	.	.
B9J08_003224T0	B9J08_003224	B9J08_003224	 name="hydroxymethylglutaryl-CoA reductase (NADPH)" 	PF00368.13|HMG-CoA_red[Hydroxymethylglutaryl-coenzyme A reductase];TIGR00533[HMG_CoA_R_NADP: hydroxymethylglutaryl-CoA reductase (NADPH)];PF13323.1|HPIH[N-terminal domain with HPIH motif];PF12349.3|Sterol-sensing[Sterol-sensing domain of SREBP cleavage-activation]	EC:1.1.1.34[Hydroxymethylglutaryl-CoA reductase (NADPH).]	GO:0008299;GO:0050661;GO:0015936;GO:0004420;GO:0016021;GO:0005789;GO:0055114;EC:1.1.1.34	ko04976[Bile secretion]	.	.	TMH:6	.
B9J08_003225T0	B9J08_003225	B9J08_003225	 name="hypothetical protein" 	PF00155.16|Aminotran_1_2[Aminotransferase class I and II];PF01053.15|Cys_Met_Meta_PP[Cys/Met metabolism PLP-dependent enzyme]	EC:2.5.1.48[Cystathionine gamma-synthase.]	GO:0005829;EC:2.5.1.48;GO:0030170;GO:0003962	ko00450[Selenocompound metabolism];ko00920[Sulfur metabolism]	.	.	.	.
B9J08_003226T0	B9J08_003226	B9J08_003226	 name="hypothetical protein" 	PF00173.23|Cyt-b5[Cytochrome b5-like Heme/Steroid binding domain]	.	GO:0016021	.	.	.	TMH:1	.
B9J08_003227T0	B9J08_003227	B9J08_003227	 name="hypothetical protein" 	.	.	GO:0000981;GO:0005634;GO:0001101;GO:0061402;GO:0043565;GO:0008270;GO:0005739	.	.	.	.	.
B9J08_003228T0	B9J08_003228	B9J08_003228	 name="hypothetical protein" 	PF01532.15|Glyco_hydro_47[Glycosyl hydrolase family 47]	EC:3.2.1.113[Mannosyl-oligosaccharide 1,2-alpha-mannosidase.]	GO:0005783;GO:0035977;GO:0006491;GO:0097466;GO:0004571;GO:0005509;GO:0016021;GO:0006487;EC:3.2.1.113	ko00513[Various types of N-glycan biosynthesis];ko04141[Protein processing in endoplasmic reticulum]	.	.	TMH:1	.
B9J08_003229T0	B9J08_003229	B9J08_003229	 name="hypothetical protein" 	PF00170.16|bZIP_1[bZIP transcription factor];PF07716.10|bZIP_2[Basic region leucine zipper]	.	GO:0003723;GO:0043949;GO:0001077;GO:0007131;GO:0000978;GO:0010846;GO:1904765;GO:0000790;GO:0006366;GO:0016584;GO:0045128;GO:0060195;GO:0061417;GO:0007231;GO:1990243;GO:0034504;GO:0010844;GO:0051403	.	.	.	.	.
B9J08_003230T0	B9J08_003230	B9J08_003230	 name="hypothetical protein" 	PF08101.6|DUF1708[Domain of unknown function (DUF1708)]	.	GO:0030010;GO:0005739	.	.	.	.	.
B9J08_003231T0	B9J08_003231	B9J08_003231	 name="hypothetical protein" 	PF00755.15|Carn_acyltransf[Choline/Carnitine o-acyltransferase]	EC:2.3.1.7[Carnitine O-acetyltransferase.]	GO:0009437;EC:2.3.1.7;GO:0005829;GO:0004092;GO:0045333;GO:0005739;GO:0006066	.	.	.	.	.
B9J08_003232T0	B9J08_003232	B9J08_003232	 name="gamma-glutamyltransferase" 	TIGR00066[g_glut_trans: gamma-glutamyltransferase];PF01019.16|G_glu_transpept[Gamma-glutamyltranspeptidase]	EC:2.3.2.2[Gamma-glutamyltransferase.]	GO:0000324;GO:0006751;GO:0006805	ko00480[Glutathione metabolism];ko00590[Arachidonic acid metabolism];ko00460[Cyanoamino acid metabolism]	.	.	.	.
B9J08_003233T0	B9J08_003233	B9J08_003233	 name="hypothetical protein" 	PF04426.7|Bul1_C[Bul1 C terminus];PF04425.7|Bul1_N[Bul1 N terminus]	.	.	.	.	.	.	.
B9J08_003234T0	B9J08_003234	B9J08_003234	 name="hypothetical protein" 	PF00515.23|TPR_1[Tetratricopeptide repeat];PF13414.1|TPR_11[TPR repeat];PF07719.12|TPR_2[Tetratricopeptide repeat]	.	GO:0006457;GO:0051879;GO:0035690;GO:0030544;GO:0005737	.	.	.	.	.
B9J08_003235T0	B9J08_003235	B9J08_003235	 name="hypothetical protein" 	PF03941.10|INCENP_ARK-bind[Inner centromere protein, ARK binding region]	.	.	.	.	.	.	.
B9J08_003236T0	B9J08_003236	B9J08_003236	 name="hypothetical protein" 	PF04426.7|Bul1_C[Bul1 C terminus];PF04425.7|Bul1_N[Bul1 N terminus]	.	.	.	.	.	.	.
B9J08_003237T0	B9J08_003237	B9J08_003237	 name="hypothetical protein" 	PF04193.9|PQ-loop[PQ loop repeat]	.	GO:0016757;GO:0016021	.	.	.	TMH:7	.
B9J08_003238T0	B9J08_003238	B9J08_003238	 name="elongation factor Tu%2C mitochondrial" 	PF01926.18|MMR_HSR1[50S ribosome-binding GTPase];TIGR00485[EF-Tu: translation elongation factor Tu];PF03143.12|GTP_EFTU_D3[Elongation factor Tu C-terminal domain];PF00009.22|GTP_EFTU[Elongation factor Tu GTP binding domain];PF03144.20|GTP_EFTU_D2[Elongation factor Tu domain 2]	.	GO:0003746;GO:0005525;GO:0005739;GO:0070125;GO:0003924	.	.	.	.	.
B9J08_003239T0	B9J08_003239	B9J08_003239	 name="hypothetical protein" 	PF12859.2|Apc1[Anaphase-promoting complex subunit 1]	.	GO:0031145;GO:0010458;GO:0005829;GO:0016567;GO:0007091;GO:0004842;GO:0005680	ko04113[Meiosis - yeast];ko04120[Ubiquitin mediated proteolysis];ko04111[Cell cycle - yeast];ko04914[Progesterone-mediated oocyte maturation];ko04114[Oocyte meiosis]	.	.	.	.
B9J08_003240T0	B9J08_003240	B9J08_003240	 name="phosphatidylserine decarboxylase" 	TIGR00163[PS_decarb: phosphatidylserine decarboxylase];PF02666.10|PS_Dcarbxylase[Phosphatidylserine decarboxylase]	EC:4.1.1.65[Phosphatidylserine decarboxylase.]	GO:0010636;GO:0010954;EC:4.1.1.65;GO:0006656;GO:0004609;GO:0031305	.	.	.	TMH:1	.
B9J08_003241T0	B9J08_003241	B9J08_003241	 name="hypothetical protein" 	PF03637.12|Mob1_phocein[Mob1/phocein family]	.	GO:0036244;GO:0036170;GO:0035690;GO:0009267;GO:0005938;GO:0030866;GO:0030295;GO:0043332;GO:0030428;GO:0032153;GO:0036178;GO:0007118;GO:0001411;GO:0000920;GO:0007163;GO:1900445;GO:0036180;GO:0005634;GO:0051286;GO:0030448;GO:1900233;GO:0032147;GO:0031505;GO:0005934;GO:0005935;GO:2000100;GO:0044011;GO:0031579;GO:0007049	.	.	.	.	.
B9J08_003242T0	B9J08_003242	B9J08_003242	 name="hypothetical protein" 	PF14700.1|RPOL_N[DNA-directed RNA polymerase N-terminal];PF00940.14|RNA_pol[DNA-dependent RNA polymerase]	EC:2.7.7.6[DNA-directed RNA polymerase.]	GO:0006390;GO:0003899;GO:0003677;EC:2.7.7.6;GO:0042645;GO:0034245;GO:0000002	.	.	.	.	.
B9J08_003243T0	B9J08_003243	B9J08_003243	 name="vacuolar-sorting protein SNF7" 	PF03357.16|Snf7[Snf7]	.	GO:0070676;GO:0035690;GO:0007165;GO:0042802;GO:0043328;GO:0031505;GO:0071467;GO:0071454;GO:0036178;GO:0006623;GO:0016485;GO:0000815;GO:0071285;GO:0009405	.	.	.	.	.
B9J08_003244T0	B9J08_003244	B9J08_003244	 name="hypothetical protein" 	PF05739.14|SNARE[SNARE domain];PF00804.20|Syntaxin[Syntaxin];PF11416.3|Sed5p[Integral membrane protein Sed5p]	.	GO:0006886;GO:0005484;GO:0048280;GO:0031201;GO:0016021;GO:0006888;GO:0006891;GO:0005801	.	.	.	TMH:1	.
B9J08_003245T0	B9J08_003245	B9J08_003245	 name="tubulin beta chain" 	PF03953.12|Tubulin_C[Tubulin C-terminal domain];PF00091.20|Tubulin[Tubulin/FtsZ family, GTPase domain]	.	GO:0071963;GO:0045298;GO:0005881;GO:0005816;GO:1903087;GO:0005200;GO:0003924;GO:0005829;GO:0005525;GO:0048312;GO:0031122;GO:0005876	ko05130[Pathogenic Escherichia coli infection];ko04540[Gap junction]	.	.	.	.
B9J08_003246T0	B9J08_003246	B9J08_003246	 name="hypothetical protein" 	PF13232.1|Complex1_LYR_1[Complex1_LYR-like];PF05347.10|Complex1_LYR[Complex 1 protein (LYR family)]	EC:1.6.99.3[NADH dehydrogenase.];EC:1.6.5.3[NADH:ubiquinone reductase (H(+)-translocating).]	EC:1.6.5.3;GO:0055114;GO:0008137	ko05016[Huntington's disease];ko05010[Alzheimer's disease];ko05012[Parkinson's disease]	.	.	.	.
B9J08_003247T0	B9J08_003247	B9J08_003247	 name="hypothetical protein" 	PF07064.8|RIC1[RIC1]	.	GO:0006886;GO:0005829;GO:0042147;GO:0043547;GO:0034066;GO:0005801;GO:0000139	.	.	.	.	.
B9J08_003248T0	B9J08_003248	B9J08_003248	 name="40S ribosomal protein S16" 	PF00380.14|Ribosomal_S9[Ribosomal protein S9/S16]	.	GO:0005840;GO:0006412;GO:0003735	.	.	.	.	.
